Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-02-05 23:00:00,16.0,,4.95,207.69,62.05,,37.4,3.75,0.39,,,,,,,14.55,95.75,0.82,192.5,0.0,0.0,11.0,735.0,
2019-02-06 00:00:00,16.0,,4.46,195.05,58.12,,34.78,2.96,0.2,,,,,,,14.52,94.75,1.05,173.25,0.0,0.0,11.0,734.5,
2019-02-06 01:00:00,16.0,,4.43,153.97,46.5,,34.32,2.38,1.67,,,,,,,14.25,96.75,1.05,133.75,0.0,0.0,11.0,734.0,
2019-02-06 02:00:00,16.0,,4.61,126.71,38.88,,29.08,2.35,14.01,,,,,,,13.75,99.75,0.8,145.25,0.0,0.0,11.0,733.0,
2019-02-06 03:00:00,16.0,,4.52,113.04,34.95,,24.04,2.32,1.62,,,,,,,13.52,,1.12,134.75,0.0,0.0,11.0,733.0,
2019-02-06 04:00:00,16.0,,4.18,107.11,33.08,,20.83,2.12,3.28,,,,,,,13.28,,1.2,143.5,0.0,0.0,11.0,732.25,
2019-02-06 05:00:00,16.0,,4.24,101.9,31.6,,13.49,1.95,4.41,,,,,,,13.2,,1.25,157.5,0.0,0.0,11.0,732.0,
2019-02-06 06:00:00,16.0,,4.0,98.61,30.52,,16.51,1.91,5.78,,,,,,,13.1,,1.35,168.0,0.0,0.0,11.0,732.25,
2019-02-06 07:00:00,16.0,,4.15,113.69,34.92,,18.99,2.31,0.83,,,,,,,13.1,,1.58,168.25,0.0,0.0,12.25,733.0,
2019-02-06 08:00:00,16.0,,4.8,147.3,44.88,,19.72,2.58,0.83,,,,,,,13.52,,0.98,160.25,0.0,0.0,44.25,733.75,
2019-02-06 09:00:00,16.0,,3.87,157.17,47.05,,25.28,2.6,8.23,,,,,,,15.0,94.75,1.4,154.5,0.0,0.0,138.75,734.25,
2019-02-06 10:00:00,16.0,,3.94,108.71,33.38,,16.83,1.62,31.9,,,,,,,16.35,87.5,2.0,135.75,0.0,0.0,223.5,735.0,
2019-02-06 11:00:00,16.0,,3.97,71.53,18.27,,24.63,1.08,49.05,,,,,,,17.2,84.0,2.08,139.5,0.0,0.0,271.5,735.0,
2019-02-06 12:00:00,16.0,,4.09,58.89,19.32,,40.02,0.76,56.4,,,,,,,18.4,80.5,2.35,141.25,0.0,0.0,292.25,733.75,
2019-02-06 13:00:00,16.0,,3.75,83.66,26.15,,19.78,0.76,62.87,,,,,,,18.92,79.75,2.97,131.0,0.0,0.0,371.25,732.75,
2019-02-06 14:00:00,16.0,,4.21,77.08,24.58,,11.72,0.71,71.39,,,,,,,19.38,78.5,3.05,123.25,0.0,0.0,369.0,731.75,
2019-02-06 15:00:00,16.0,,3.81,73.46,23.28,,14.48,0.8,78.6,,,,,,,19.42,77.25,3.15,130.0,0.0,0.0,284.75,731.0,
2019-02-06 16:00:00,16.0,,4.37,65.33,21.4,,18.08,0.65,73.16,,,,,,,19.32,79.25,2.38,129.5,0.0,0.0,167.0,731.0,
2019-02-06 17:00:00,16.0,,4.09,76.0,24.22,,14.21,1.08,53.66,,,,,,,18.35,86.0,2.72,108.25,0.0,0.0,39.25,730.75,
2019-02-06 18:00:00,16.0,,4.43,88.78,28.02,,18.93,1.54,26.17,,,,,,,17.28,94.75,2.43,107.75,0.0,0.0,11.0,731.0,
2019-02-06 19:00:00,16.0,,3.97,98.18,30.42,,18.86,1.68,12.1,,,,,,,16.68,98.75,2.08,108.5,0.0,0.0,11.0,731.5,
2019-02-06 20:00:00,16.0,,4.27,102.93,31.92,,20.7,1.51,28.62,,,,,,,16.08,,2.55,108.5,0.0,0.0,11.0,732.0,
2019-02-06 21:00:00,16.0,,4.18,100.16,31.12,,19.72,1.43,49.39,,,,,,,15.55,,2.58,105.5,0.0,0.0,11.0,732.0,
2019-02-06 22:00:00,16.0,,3.97,97.67,30.28,,15.52,1.43,23.67,,,,,,,15.18,,2.7,110.0,0.0,0.0,11.0,732.0,
2019-02-06 23:00:00,16.0,,3.84,94.52,29.28,,18.21,1.04,14.26,,,,,,,14.8,,2.55,115.75,0.0,0.0,11.0,731.5,
2019-02-07 00:00:00,16.0,,4.46,90.85,28.65,,15.46,0.77,88.98,,,,,,,14.42,,2.75,111.0,0.0,0.0,11.0,730.75,
2019-02-07 01:00:00,16.0,,4.18,88.17,27.7,,10.68,0.63,49.98,,,,,,,14.12,,2.75,116.0,0.0,0.0,11.0,730.0,
2019-02-07 02:00:00,16.0,,4.37,84.27,26.78,,7.73,0.58,32.14,,,,,,,14.0,,2.33,116.0,0.0,0.0,11.0,730.0,
2019-02-07 03:00:00,16.0,,4.09,82.63,26.1,,8.25,0.58,31.46,,,,,,,13.85,,2.2,115.25,0.0,0.0,11.0,729.5,
2019-02-07 04:00:00,16.0,,4.83,80.37,25.9,,9.24,0.55,18.52,,,,,,,13.58,,1.98,110.5,0.0,0.0,11.0,730.0,
2019-02-07 05:00:00,16.0,,3.84,80.89,25.42,,7.73,0.72,34.15,,,,,,,13.52,,3.1,113.5,0.0,0.0,11.0,730.0,
2019-02-07 06:00:00,16.0,,4.21,77.74,24.78,,9.82,0.72,18.62,,,,,,,13.68,,2.92,119.25,0.0,0.0,11.0,731.0,
2019-02-07 07:00:00,16.0,,4.0,77.83,24.65,,9.56,0.74,104.66,,,,,,,13.82,,2.62,134.75,0.0,0.0,11.0,731.0,
2019-02-07 08:00:00,16.0,,4.3,78.16,24.92,,9.96,0.76,,,,,,,,13.9,,3.2,132.75,0.0,0.0,18.5,732.0,
2019-02-07 09:00:00,16.0,,4.12,78.3,24.9,,10.74,0.75,,,,,,,,14.25,,3.92,126.5,0.0,0.0,39.0,732.0,
2019-02-07 10:00:00,16.0,,3.51,76.52,23.95,,13.43,0.64,25.28,,,,,,,14.52,,4.47,124.0,0.0,0.0,47.0,732.0,
2019-02-07 11:00:00,16.0,,4.98,68.71,20.02,,22.53,0.65,24.65,,,,,,,14.62,,4.42,122.0,0.0,0.0,35.25,732.0,
2019-02-07 12:00:00,16.0,,4.06,62.89,20.5,,18.67,0.65,32.58,,,,,,,14.82,100.0,3.88,124.75,0.0,0.0,48.25,731.75,
2019-02-07 13:00:00,16.0,,4.3,65.42,21.35,,11.14,0.7,36.16,,,,,,,15.1,99.0,5.05,123.0,0.0,0.0,85.0,731.0,
2019-02-07 14:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-07 15:00:00,16.0,,6.46,72.19,6.2,,5.24,0.09,32.93,,,,,,,16.08,97.0,4.85,115.25,0.0,0.0,24.75,727.75,
2019-02-07 16:00:00,16.0,,3.72,39.62,13.65,,15.13,1.06,38.71,,,,,,,14.95,99.5,3.95,155.0,5.0,5.0,15.25,727.25,
2019-02-07 17:00:00,16.0,,13.78,140.91,48.98,,10.61,1.54,23.03,,,,,,,13.3,,1.58,147.5,0.12,0.125,12.0,728.0,
2019-02-07 18:00:00,16.0,,4.8,196.27,58.7,,11.14,1.56,14.8,,,,,,,14.85,,2.35,133.0,0.0,0.0,11.0,728.5,
2019-02-07 19:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-07 20:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-07 21:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-07 22:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-07 23:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 01:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 02:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 03:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 04:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 05:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 06:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 07:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 09:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2019-02-08 10:00:00,16.0,,4.49,91.74,28.95,,31.57,0.52,40.57,,,,,,,15.75,64.0,2.3,266.5,0.0,0.0,318.5,738.0,
2019-02-08 11:00:00,16.0,,4.61,87.89,27.9,,22.27,0.55,52.38,,,,,,,16.38,61.0,2.32,258.75,0.0,0.0,392.0,738.0,
2019-02-08 12:00:00,16.0,,5.5,107.07,33.95,,26.92,0.76,60.02,,,,,,,16.42,65.0,3.08,263.5,0.0,0.0,369.25,737.75,
2019-02-08 13:00:00,16.0,,4.46,128.31,39.25,,36.22,0.78,71.74,,,,,,,16.82,61.25,3.08,262.25,0.0,0.0,443.0,736.75,
2019-02-08 14:00:00,16.0,,5.1,125.4,38.85,,31.83,0.72,77.71,,,,,,,17.25,57.0,3.1,236.5,0.0,0.0,415.5,736.0,
2019-02-08 15:00:00,16.0,,4.12,100.63,31.18,,22.99,0.59,83.3,,,,,,,17.17,56.0,3.55,252.0,0.0,0.0,396.25,735.25,
2019-02-08 16:00:00,16.0,,4.61,53.49,18.17,,13.36,0.48,82.22,,,,,,,16.82,56.5,3.9,260.75,0.0,0.0,263.5,735.0,
2019-02-08 17:00:00,16.0,,4.43,56.45,18.92,,14.02,0.39,73.26,,,,,,,15.73,58.75,4.62,263.0,0.0,0.0,80.75,735.0,
2019-02-08 18:00:00,16.0,,4.86,75.48,24.58,,15.98,0.5,56.84,,,,,,,14.45,66.75,3.62,265.75,0.0,0.0,11.0,735.75,
2019-02-08 19:00:00,16.0,,4.64,122.01,37.6,,20.89,0.86,18.77,,,,,,,13.62,73.25,2.62,267.75,0.0,0.0,11.0,736.0,
2019-02-08 20:00:00,16.0,,4.77,145.56,44.38,,22.07,1.09,6.47,,,,,,,12.98,78.0,2.98,272.25,0.0,0.0,11.0,737.0,
2019-02-08 21:00:00,16.0,,5.6,134.66,41.8,,21.68,1.1,7.84,,,,,,,12.6,81.5,3.15,274.5,0.0,0.0,11.0,737.0,
2019-02-08 22:00:00,16.0,,5.14,127.46,39.48,,22.34,1.34,2.35,,,,,,,12.15,87.25,3.03,273.5,0.0,0.0,11.0,737.0,
2019-02-08 23:00:00,16.0,,5.1,118.63,36.9,,22.4,0.96,5.54,,,,,,,11.55,90.25,3.02,270.75,0.0,0.0,11.0,737.0,
2019-02-09 00:00:00,16.0,,4.15,111.3,34.25,,16.24,0.79,10.98,,,,,,,11.05,93.25,3.55,264.5,0.0,0.0,11.0,737.75,
2019-02-09 01:00:00,16.0,,4.12,99.64,30.9,,13.49,0.72,16.32,,,,,,,10.62,95.0,3.18,265.75,0.0,0.0,11.0,737.0,
2019-02-09 02:00:00,16.0,,3.81,92.97,28.8,,14.67,0.67,22.15,,,,,,,10.22,97.25,2.78,267.0,0.0,0.0,11.0,737.0,
2019-02-09 03:00:00,16.0,,3.69,87.09,27.08,,9.24,0.62,21.22,,,,,,,10.02,97.25,2.95,264.25,0.0,0.0,11.0,737.0,
2019-02-09 04:00:00,16.0,,4.37,84.74,26.85,,9.89,0.61,27.78,,,,,,,9.98,96.5,3.08,266.75,0.0,0.0,11.0,737.0,
2019-02-09 05:00:00,16.0,,4.49,84.51,26.9,,13.62,0.57,26.75,,,,,,,9.62,97.5,3.3,270.0,0.0,0.0,11.0,737.0,
2019-02-09 06:00:00,16.0,,3.75,81.69,25.6,,13.89,0.57,27.05,,,,,,,9.35,98.0,3.28,270.0,0.0,0.0,11.0,737.0,
2019-02-09 07:00:00,16.0,,3.87,84.13,26.38,,12.44,0.67,19.84,,,,,,,9.07,98.75,2.88,270.75,0.0,0.0,22.0,738.25,
2019-02-09 08:00:00,16.0,,4.27,87.09,27.48,,19.06,0.76,21.02,,,,,,,10.1,92.25,3.15,266.75,0.0,0.0,61.5,739.25,
2019-02-09 09:00:00,16.0,,4.37,88.64,28.0,,22.79,0.78,37.58,,,,,,,11.82,80.25,4.38,269.25,0.0,0.0,161.0,740.0,
2019-02-09 10:00:00,16.0,,5.66,84.51,27.68,,29.67,0.53,57.67,,,,,,,13.62,71.25,3.53,261.75,0.0,0.0,297.5,740.0,
2019-02-09 11:00:00,16.0,,5.84,82.44,27.2,,28.56,0.6,71.39,,,,,,,14.82,65.0,3.55,267.5,0.0,0.0,409.5,740.0,
2019-02-09 12:00:00,16.0,,4.64,66.04,21.75,,19.98,0.52,88.1,,,,,,,15.85,60.25,3.3,259.75,0.0,0.0,390.25,740.0,
2019-02-09 13:00:00,16.0,,4.3,66.65,21.7,,16.05,0.45,99.47,,,,,,,16.7,56.25,3.42,256.0,0.0,0.0,510.25,739.0,
2019-02-09 14:00:00,16.0,,4.24,78.16,24.92,,14.74,0.51,111.13,,,,,,,16.98,55.0,3.35,264.5,0.0,0.0,490.0,738.25,
2019-02-09 15:00:00,16.0,,4.64,71.16,23.2,,15.13,0.59,110.54,,,,,,,17.23,56.25,2.92,260.5,0.0,0.0,413.0,738.0,
2019-02-09 16:00:00,16.0,,3.97,64.95,21.02,,15.13,0.62,104.66,,,,,,,16.82,58.5,3.38,257.25,0.0,0.0,278.75,738.0,
2019-02-09 17:00:00,16.0,,4.15,68.85,22.22,,14.28,0.66,85.31,,,,,,,15.97,62.0,3.08,259.5,0.0,0.0,92.75,738.0,
2019-02-09 18:00:00,16.0,,3.75,76.52,24.15,,21.09,0.93,53.8,,,,,,,14.9,66.5,2.2,257.5,0.0,0.0,11.0,739.0,
2019-02-09 19:00:00,16.0,,3.66,99.64,30.67,,31.51,1.29,13.23,,,,,,,13.75,73.25,1.55,260.25,0.0,0.0,11.0,740.0,
2019-02-09 20:00:00,16.0,,4.34,117.12,36.0,,29.67,1.72,3.43,,,,,,,13.27,76.75,1.45,265.25,0.0,0.0,11.0,740.5,
2019-02-09 21:00:00,16.0,,4.34,130.8,39.88,,34.45,1.89,0.78,,,,,,,12.77,80.25,1.3,259.5,0.0,0.0,11.0,741.0,
2019-02-09 22:00:00,16.0,,4.06,127.75,38.82,,50.83,1.83,0.2,,,,,,,12.32,83.0,1.32,248.25,0.0,0.0,11.0,741.0,
2019-02-09 23:00:00,16.0,,3.94,133.48,40.35,,61.5,1.96,0.2,,,,,,,11.92,86.25,0.77,252.0,0.0,0.0,11.0,740.25,
2019-02-10 00:00:00,16.0,,4.46,147.3,44.62,,39.17,2.06,,,,,,,,11.38,91.0,0.72,223.0,0.0,0.0,11.0,740.0,
2019-02-10 01:00:00,16.0,,4.64,175.22,52.62,,34.13,2.29,0.34,,,,,,,10.95,94.0,1.0,241.0,0.0,0.0,11.0,740.0,
2019-02-10 02:00:00,16.0,,4.89,192.94,57.82,,30.92,2.23,20.14,,,,,,,10.82,94.5,1.05,255.75,0.0,0.0,11.0,740.0,
2019-02-10 03:00:00,16.0,,4.03,180.01,53.6,,26.66,2.07,0.29,,,,,,,10.52,95.5,1.1,248.75,0.0,0.0,11.0,739.5,
2019-02-10 04:00:00,16.0,,4.4,154.07,46.5,,29.41,1.79,0.2,,,,,,,10.32,96.0,1.6,268.75,0.0,0.0,11.0,739.0,
2019-02-10 05:00:00,16.0,,4.55,124.69,38.28,,30.79,1.53,0.39,,,,,,,10.1,97.0,1.78,268.0,0.0,0.0,11.0,739.5,
2019-02-10 06:00:00,16.0,,3.87,108.99,33.4,,28.89,1.45,1.03,,,,,,,9.95,98.0,1.8,268.25,0.0,0.0,11.0,740.0,
2019-02-10 07:00:00,16.0,,4.3,104.2,32.3,,31.9,1.47,2.35,,,,,,,10.02,98.25,1.8,245.75,0.0,0.0,33.25,741.0,
2019-02-10 08:00:00,16.0,,3.6,95.69,29.4,,50.96,1.47,11.02,,,,,,,11.28,93.0,1.52,250.75,0.0,0.0,100.75,741.0,
2019-02-10 09:00:00,16.0,,4.49,90.43,28.5,,50.3,1.27,39.1,,,,,,,13.12,83.75,2.08,253.25,0.0,0.0,180.75,741.5,
2019-02-10 10:00:00,16.0,,4.7,73.65,23.95,,44.28,1.08,68.11,,,,,,,15.12,71.75,1.4,234.0,0.0,0.0,266.0,742.0,
2019-02-10 11:00:00,16.0,,4.15,66.79,21.6,,34.19,0.81,89.18,,,,,,,16.3,60.5,2.38,257.0,0.0,0.0,392.25,741.75,
2019-02-10 12:00:00,16.0,,3.72,59.69,19.35,,31.57,0.67,100.16,,,,,,,16.8,56.0,3.0,241.75,0.0,0.0,375.75,741.0,
2019-02-10 13:00:00,16.0,,3.97,55.18,18.25,,27.18,0.62,105.5,,,,,,,17.35,53.5,2.3,241.5,0.0,0.0,406.75,740.25,
2019-02-10 14:00:00,16.0,,3.11,53.49,17.22,,25.61,0.63,106.97,,,,,,,16.92,55.0,2.5,253.0,0.0,0.0,281.25,739.0,
2019-02-10 15:00:00,16.0,,3.41,52.17,17.02,,24.96,0.63,113.29,,,,,,,17.0,57.75,2.12,255.75,0.0,0.0,288.75,739.0,
2019-02-10 16:00:00,16.0,,3.84,54.33,17.92,,33.67,0.7,102.9,,,,,,,16.18,61.75,2.42,256.75,0.0,0.0,90.5,739.0,
2019-02-10 17:00:00,16.0,,3.75,61.99,20.02,,34.13,0.72,85.36,,,,,,,15.68,62.0,2.68,266.75,0.0,0.0,48.25,739.0,
2019-02-10 18:00:00,16.0,,4.03,67.02,21.62,,24.24,0.85,61.84,,,,,,,14.88,66.0,2.7,269.0,0.0,0.0,11.25,740.0,
2019-02-10 19:00:00,16.0,,3.91,79.52,25.1,,18.14,1.11,23.91,,,,,,,14.25,70.5,1.52,271.5,0.0,0.0,11.0,740.0,
2019-02-10 20:00:00,16.0,,3.35,100.25,30.6,,21.68,1.76,1.18,,,,,,,13.92,74.25,0.98,261.0,0.0,0.0,11.0,740.25,
2019-02-10 21:00:00,16.0,,3.87,118.44,36.08,,24.63,2.27,0.59,,,,,,,13.6,78.25,0.65,243.25,0.0,0.0,11.0,741.0,
2019-02-10 22:00:00,16.0,,3.94,146.03,43.9,,23.12,2.73,0.44,,,,,,,13.2,82.75,0.52,240.0,0.0,0.0,11.0,741.0,
2019-02-10 23:00:00,16.0,,4.46,173.76,52.12,,20.37,3.0,0.29,,,,,,,12.85,86.75,0.62,249.0,0.0,0.0,11.0,741.0,
2019-02-11 00:00:00,16.0,,3.01,202.48,59.3,,27.51,3.0,0.44,,,,,,,12.5,89.25,0.7,232.25,0.0,0.0,11.0,741.0,
2019-02-11 01:00:00,16.0,,4.46,213.43,63.32,,30.2,2.98,0.39,,,,,,,12.08,91.5,0.6,249.5,0.0,0.0,11.0,740.5,
2019-02-11 02:00:00,16.0,,5.29,225.79,67.35,,29.54,2.89,18.47,,,,,,,11.65,94.0,0.73,228.25,0.0,0.0,11.0,740.0,
2019-02-11 03:00:00,16.0,,3.66,221.42,65.05,,28.49,2.68,0.78,,,,,,,11.32,95.25,0.8,254.75,0.0,0.0,11.0,740.0,
2019-02-11 04:00:00,16.0,,4.61,198.76,59.25,,24.43,2.6,0.29,,,,,,,11.08,96.75,0.65,236.0,0.0,0.0,11.0,740.0,
2019-02-11 05:00:00,16.0,,4.0,204.31,60.47,,27.58,2.76,0.2,,,,,,,10.82,98.0,0.88,250.25,0.0,0.0,11.0,740.0,
2019-02-11 06:00:00,16.0,,4.55,211.41,62.85,,26.33,3.09,0.2,,,,,,,10.6,99.5,0.85,247.5,0.0,0.0,11.0,741.0,
2019-02-11 07:00:00,16.0,,4.7,221.32,65.72,,32.16,3.36,0.29,,,,,,,10.6,99.0,0.82,243.5,0.0,0.0,35.75,741.0,
2019-02-11 08:00:00,16.0,,55.47,302.87,122.45,,52.86,3.38,1.08,,,,,,,12.12,92.25,0.92,258.75,0.0,0.0,83.5,741.75,
2019-02-11 09:00:00,16.0,,6.64,465.3,136.05,,83.45,2.85,6.42,,,,,,,13.92,81.5,0.92,227.5,0.0,0.0,150.25,743.0,
2019-02-11 10:00:00,16.0,,4.43,213.38,63.32,,99.82,2.28,27.68,,,,,,,15.68,72.5,0.9,193.25,0.0,0.0,249.25,743.0,
2019-02-11 11:00:00,16.0,,3.72,147.77,44.28,,101.26,2.14,51.01,,,,,,,16.27,67.75,1.35,156.0,0.0,0.0,325.25,742.0,
2019-02-11 12:00:00,16.0,,4.27,113.04,34.8,,69.82,1.53,90.75,,,,,,,17.55,58.25,1.35,170.5,0.0,0.0,336.25,741.5,
2019-02-11 13:00:00,16.0,,4.12,91.23,28.52,,50.83,1.37,118.19,,,,,,,18.0,55.5,1.23,166.0,0.0,0.0,367.5,740.75,
2019-02-11 14:00:00,102.25,,3.41,81.36,25.28,,46.5,1.25,138.13,,,,,,,18.12,58.0,1.88,190.0,0.0,0.0,359.75,740.0,
2019-02-11 15:00:00,106.0,,3.29,73.7,23.05,,41.53,1.08,134.75,,,,,,,17.83,61.25,1.72,207.75,0.0,0.0,228.25,739.25,
2019-02-11 16:00:00,88.0,,3.08,71.16,22.15,,43.49,1.22,132.01,,,,,,,17.45,63.5,1.35,155.0,0.0,0.0,146.0,739.0,
2019-02-11 17:00:00,101.75,,3.04,80.65,24.85,,37.4,1.37,76.49,,,,,,,16.33,70.75,1.18,136.0,0.0,0.0,32.0,739.0,
2019-02-11 18:00:00,112.5,,3.26,105.61,32.02,,39.96,1.96,21.02,,,,,,,15.72,74.25,1.15,241.5,0.0,0.0,11.0,740.0,
2019-02-11 19:00:00,147.25,,3.63,135.27,40.67,,36.48,2.11,6.27,,,,,,,15.05,73.25,1.35,262.75,0.0,0.0,11.0,740.5,
2019-02-11 20:00:00,154.5,,3.81,149.93,44.95,,33.99,2.59,0.93,,,,,,,14.27,77.75,0.73,263.25,0.0,0.0,11.0,741.0,
2019-02-11 21:00:00,176.25,,3.91,185.84,55.18,,55.41,2.91,0.49,,,,,,,13.75,81.5,0.98,255.75,0.0,0.0,11.0,741.0,
2019-02-11 22:00:00,196.5,,4.09,198.53,58.9,,50.44,3.86,0.69,,,,,,,13.27,86.5,0.48,191.25,0.0,0.0,11.0,741.0,
2019-02-11 23:00:00,237.0,,4.15,220.81,65.18,,51.42,4.57,0.2,,,,,,,13.05,91.5,0.42,143.25,0.0,0.0,11.0,741.0,
2019-02-12 00:00:00,244.25,,4.4,257.09,75.68,,46.37,3.87,0.59,,,,,,,12.9,91.0,0.57,241.5,0.0,0.0,11.0,740.5,
2019-02-12 01:00:00,208.75,,4.67,259.77,76.55,,42.71,3.99,0.59,,,,,,,12.9,92.75,0.45,178.5,0.0,0.0,11.0,740.0,
2019-02-12 02:00:00,196.75,,4.46,275.98,81.05,,41.4,3.94,3.72,,,,,,,12.78,94.25,0.8,255.0,0.0,0.0,11.0,740.0,
2019-02-12 03:00:00,186.25,,4.7,283.36,83.3,,39.63,3.66,0.59,,,,,,,12.82,93.5,0.52,209.25,0.0,0.0,11.0,740.0,
2019-02-12 04:00:00,175.25,,4.83,267.38,78.82,,39.76,3.62,0.54,,,,,,,12.8,94.5,0.43,234.0,0.0,0.0,11.0,739.25,
2019-02-12 05:00:00,175.75,,4.15,261.27,76.7,,38.51,3.48,0.54,,,,,,,12.68,94.5,0.8,247.5,0.0,0.0,11.0,740.0,
2019-02-12 06:00:00,175.0,,4.3,248.25,73.05,,32.36,3.44,0.69,,,,,,,12.5,95.25,1.02,238.25,0.0,0.0,11.0,740.0,
2019-02-12 07:00:00,189.0,,4.3,246.94,72.75,,29.48,3.62,1.08,,,,,,,12.65,95.0,1.1,212.5,0.0,0.0,13.5,740.5,
2019-02-12 08:00:00,228.0,,4.27,264.7,77.72,,35.44,4.1,0.64,,,,,,,13.25,92.25,0.72,218.25,0.0,0.0,53.25,741.5,
2019-02-12 09:00:00,261.25,,52.46,305.88,121.25,,47.95,3.95,3.14,,,,,,,15.55,80.5,1.35,150.75,0.0,0.0,173.75,742.25,
2019-02-12 10:00:00,221.0,,15.34,302.54,95.72,,75.85,1.99,20.29,,,,,,,16.77,74.0,1.6,120.75,0.0,0.0,289.75,743.0,
2019-02-12 11:00:00,170.5,,4.09,202.19,59.92,,69.17,1.59,72.37,,,,,,,17.92,67.25,1.75,122.25,0.0,0.0,339.5,742.25,
2019-02-12 12:00:00,138.25,,4.21,102.37,31.75,,72.71,1.18,118.53,,,,,,,18.55,64.25,1.85,132.75,0.0,0.0,363.25,741.75,
2019-02-12 13:00:00,120.75,,4.24,87.47,27.52,,73.16,1.09,159.74,,,,,,,19.15,59.75,1.72,186.75,0.0,0.0,337.75,740.75,
2019-02-12 14:00:00,127.5,,3.81,80.46,25.3,,68.91,1.14,176.64,,,,,,,19.2,61.5,1.75,142.75,0.0,0.0,341.5,740.0,
2019-02-12 15:00:00,118.25,,3.2,74.87,23.3,,52.4,1.0,161.31,,,,,,,19.2,61.0,2.4,122.75,0.0,0.0,298.75,739.25,
2019-02-12 16:00:00,102.75,,3.51,75.01,23.52,,43.3,1.0,152.0,,,,,,,18.55,63.0,2.2,121.0,0.0,0.0,136.5,739.0,
2019-02-12 17:00:00,98.5,,3.57,74.21,23.32,,36.81,1.13,122.06,,,,,,,18.08,66.75,1.55,128.5,0.0,0.0,59.0,740.0,
2019-02-12 18:00:00,100.25,,4.06,87.7,27.52,,34.45,1.58,45.96,,,,,,,16.92,71.0,0.78,162.25,0.0,0.0,11.0,740.25,
2019-02-12 19:00:00,115.25,,3.75,113.27,34.52,,36.55,2.15,9.7,,,,,,,16.1,77.0,0.42,203.5,0.0,0.0,11.0,741.0,
2019-02-12 20:00:00,166.5,,4.4,180.06,53.82,,46.44,3.92,0.69,,,,,,,15.55,81.5,0.82,238.5,0.0,0.0,11.0,742.0,
2019-02-12 21:00:00,273.75,,4.24,217.89,64.45,,49.58,4.21,0.49,,,,,,,14.88,85.0,0.38,211.5,0.0,0.0,11.0,742.0,
2019-02-12 22:00:00,276.0,,4.77,258.17,76.22,,52.47,5.55,0.93,,,,,,,14.7,88.75,0.68,147.5,0.0,0.0,11.0,742.0,
2019-02-12 23:00:00,315.0,,4.77,206.24,61.53,,35.83,3.13,4.07,,,,,,,14.45,86.5,0.85,126.5,0.0,0.0,11.0,742.0,
2019-02-13 00:00:00,213.0,,3.69,146.78,43.95,,31.83,3.08,1.81,,,,,,,14.22,88.5,0.75,105.0,0.0,0.0,11.0,742.0,
2019-02-13 01:00:00,236.5,,4.0,156.56,46.95,,36.09,3.76,,,,,,,,14.12,91.25,0.92,94.25,0.0,0.0,11.0,741.5,
2019-02-13 02:00:00,261.0,,4.03,166.1,49.68,,41.26,3.5,2.35,,,,,,,13.78,93.0,0.62,165.5,0.0,0.0,11.0,741.0,
2019-02-13 03:00:00,261.25,,3.87,179.26,53.28,,47.36,3.76,0.49,,,,,,,13.35,97.0,0.72,195.0,0.0,0.0,11.0,741.0,
2019-02-13 04:00:00,271.0,,4.15,195.9,58.18,,44.34,3.62,0.29,,,,,,,13.15,99.25,1.0,150.75,0.0,0.0,11.0,740.5,
2019-02-13 05:00:00,261.25,,4.34,216.34,64.05,,45.72,3.91,0.74,,,,,,,13.18,100.0,0.95,181.5,0.0,0.0,11.0,740.5,
2019-02-13 06:00:00,279.25,,4.27,233.21,68.77,,41.4,4.07,1.42,,,,,,,12.92,100.0,0.98,219.75,0.0,0.0,11.0,741.0,
2019-02-13 07:00:00,311.75,,4.55,245.1,72.38,,43.56,4.23,0.98,,,,,,,13.15,99.25,0.85,191.25,0.0,0.0,17.25,741.5,
