Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2016-04-11 01:00:00,103.0,,27.62,7.94,35.55,,12.89,0.94,15.26,0.62,2.0,0.75,,,,27.58,40.58,2.26,139.98,0.0,0.0,10.17,730.11,-0.08
2016-04-11 02:00:00,75.0,,24.64,14.76,39.4,,12.63,0.9,12.38,0.54,1.67,0.57,,,,26.73,40.76,2.19,156.29,0.0,0.0,10.19,729.72,-0.14
2016-04-11 03:00:00,89.0,,24.09,20.88,44.96,,12.36,0.86,9.07,0.49,1.5,0.5,,,,26.08,41.84,0.95,200.04,0.0,0.0,10.25,729.19,-0.16
2016-04-11 04:00:00,89.0,,24.52,13.7,38.21,,12.24,0.81,10.81,0.46,1.36,0.5,,,,25.21,44.21,3.93,268.83,0.0,0.0,10.4,729.85,-0.37
2016-04-11 05:00:00,80.0,,19.12,3.38,22.5,,11.94,0.8,15.45,0.47,1.14,0.41,,,,22.8,51.6,5.48,273.61,0.0,0.0,10.6,730.92,-0.41
2016-04-11 06:00:00,89.0,,17.06,3.67,20.72,,11.33,0.72,13.95,0.45,0.92,0.34,,,,22.19,56.09,4.73,273.42,0.0,0.0,26.69,731.69,-0.47
2016-04-11 07:00:00,63.0,,17.16,5.49,22.65,,11.18,0.61,14.6,0.4,0.83,0.3,,,,23.36,51.41,4.88,260.91,0.0,0.0,101.56,732.63,-0.44
2016-04-11 08:00:00,63.0,,16.1,4.16,20.26,,10.98,0.53,20.96,0.34,0.72,0.26,,,,25.6,44.2,6.32,234.52,0.0,0.0,231.24,733.14,-0.52
2016-04-11 09:00:00,80.0,,15.04,5.73,20.77,,10.8,0.5,39.5,0.3,0.81,0.31,,,,27.38,41.3,5.88,232.38,0.0,0.0,373.03,733.58,-0.45
2016-04-11 10:00:00,82.0,,132.57,6.27,128.23,,65.69,13.48,26.21,0.28,0.82,0.28,,,,29.18,40.67,5.3,227.82,0.0,0.0,492.53,733.88,-0.38
2016-04-11 11:00:00,79.0,,11.75,6.54,18.3,,10.56,0.51,29.61,0.25,0.88,0.26,,,,30.92,40.36,4.75,182.23,0.0,0.0,569.36,733.55,-0.27
2016-04-11 12:00:00,104.0,,10.86,5.76,16.62,,10.5,0.51,31.0,0.21,0.88,0.22,,,,32.66,39.64,3.76,196.28,0.0,0.0,632.06,732.64,-0.28
2016-04-11 13:00:00,92.0,,10.56,3.58,14.14,,10.21,0.46,35.89,0.18,0.88,0.21,,,,33.41,39.06,4.96,249.14,0.0,0.0,638.83,731.62,-0.39
2016-04-11 14:00:00,80.0,,10.53,2.89,12.61,,10.22,0.41,34.34,0.16,0.81,0.17,,,,33.98,38.5,4.68,217.87,0.0,0.0,589.61,730.72,-0.34
2016-04-11 15:00:00,70.0,,10.3,0.76,10.72,,10.08,0.36,33.24,0.16,0.64,0.13,,,,33.79,37.94,5.68,264.4,0.0,0.0,508.99,730.23,-0.48
2016-04-11 16:00:00,86.0,,10.29,0.65,10.93,,9.9,0.33,33.18,0.11,0.51,0.14,,,,33.61,39.0,5.3,260.0,0.0,0.0,366.76,730.19,-0.46
2016-04-11 17:00:00,64.0,,10.26,1.68,11.5,,9.86,0.38,32.54,0.14,0.5,0.14,,,,33.07,39.3,5.17,261.36,0.0,0.0,184.0,730.28,-0.41
2016-04-11 18:00:00,52.0,,10.38,5.88,16.26,,10.23,0.51,29.54,0.14,0.57,0.15,,,,31.96,39.96,4.12,272.02,0.0,0.0,34.1,730.4,-0.31
2016-04-11 19:00:00,62.0,,12.03,14.96,26.99,,10.5,0.76,18.86,0.19,0.71,0.2,,,,31.0,40.22,2.68,275.65,0.0,0.0,12.17,730.71,-0.21
2016-04-11 20:00:00,70.0,,15.15,25.17,40.32,,10.62,0.97,11.71,0.32,0.89,0.28,,,,30.12,40.51,2.18,276.41,0.0,0.0,11.63,731.27,-0.2
2016-04-11 21:00:00,83.0,,14.93,18.16,33.09,,10.76,0.87,12.56,0.33,1.1,0.32,,,,29.38,40.62,2.97,277.84,0.0,0.0,11.79,731.67,-0.21
2016-04-11 22:00:00,80.0,,13.14,11.82,24.97,,10.76,0.74,16.34,0.27,0.97,0.3,,,,28.8,40.74,3.3,273.88,0.0,0.0,11.2,731.81,-0.26
2016-04-11 23:00:00,66.0,,12.47,11.94,24.42,,10.72,0.68,17.3,0.25,0.89,0.24,,,,28.08,40.97,3.31,273.38,0.0,0.0,11.28,731.62,-0.32
2016-04-12 00:00:00,55.0,,12.22,3.52,15.73,,10.57,0.57,23.93,0.21,0.76,0.18,,,,27.24,41.36,4.51,263.32,0.0,0.0,11.9,731.24,-0.39
2016-04-12 01:00:00,55.0,,11.45,1.92,13.37,,10.64,0.45,24.3,0.19,0.56,0.14,,,,26.32,42.72,4.06,263.96,0.0,0.0,12.0,730.87,-0.35
2016-04-12 02:00:00,41.0,,11.26,1.48,12.73,,10.62,0.34,22.84,0.24,0.47,0.15,,,,25.4,45.19,3.65,268.26,0.0,0.0,12.26,730.48,-0.34
2016-04-12 03:00:00,40.0,,11.44,2.06,13.5,,10.56,0.39,19.81,0.23,0.42,0.12,,,,24.74,46.61,2.18,266.81,0.0,0.0,12.18,729.83,-0.25
2016-04-12 04:00:00,39.0,,11.69,3.58,15.27,,10.64,0.72,16.58,0.22,0.42,0.12,,,,24.28,47.77,1.3,273.95,0.0,0.0,12.48,729.2,-0.17
2016-04-12 05:00:00,44.0,,11.77,4.39,16.16,,10.62,0.74,27.74,0.24,0.42,0.14,,,,23.85,48.98,2.24,273.53,0.0,0.0,12.27,729.47,-0.2
2016-04-12 06:00:00,47.0,,12.34,8.97,21.32,,10.59,0.65,12.88,0.29,0.4,0.12,,,,23.32,50.72,2.3,261.83,0.0,0.0,28.8,729.8,-0.2
2016-04-12 07:00:00,59.0,,13.73,13.06,26.79,,10.6,0.83,12.67,0.33,0.44,0.12,,,,24.55,49.09,2.67,260.37,0.0,0.0,112.21,730.27,-0.24
2016-04-12 08:00:00,93.0,,12.45,7.68,20.13,,10.55,0.83,21.15,0.46,0.53,0.08,,,,26.32,45.54,4.7,270.27,0.0,0.0,250.69,730.62,-0.31
2016-04-12 09:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-12 10:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-12 11:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-12 12:00:00,63.0,,10.73,1.67,12.4,,10.22,0.5,10.38,0.18,0.42,0.08,,,,31.72,39.84,5.57,269.87,0.0,0.0,707.2,729.69,-0.5
2016-04-12 13:00:00,52.0,,10.48,0.57,11.04,,10.27,0.75,13.5,0.16,0.47,0.07,,,,32.36,39.43,5.96,269.6,0.0,0.0,690.17,728.85,-0.54
2016-04-12 14:00:00,63.0,,10.2,1.38,10.53,,10.18,0.74,10.94,0.17,0.4,0.12,,,,32.88,37.47,6.33,268.25,0.0,0.0,630.27,728.08,-0.5
2016-04-12 15:00:00,60.0,,10.42,0.74,10.25,,10.18,0.52,18.7,0.14,0.36,0.1,,,,33.4,35.64,5.65,266.1,0.0,0.0,522.3,727.25,-0.56
2016-04-12 16:00:00,81.0,,10.32,,9.23,,10.23,0.49,36.77,0.12,0.35,0.11,,,,33.5,35.56,5.9,262.03,0.0,0.0,366.72,726.83,-0.51
2016-04-12 17:00:00,62.0,,10.55,1.28,11.38,,10.29,0.56,36.05,0.11,0.44,0.14,,,,33.47,32.13,5.65,269.05,0.0,0.0,331.32,726.82,-0.55
2016-04-12 18:00:00,60.0,,10.77,3.93,14.71,,10.35,0.61,30.67,0.18,0.48,0.1,,,,32.58,35.5,4.63,275.45,0.0,0.0,186.28,726.94,-0.4
2016-04-12 19:00:00,61.0,,11.4,16.39,27.79,,10.4,0.8,20.9,0.43,0.61,0.17,,,,31.35,38.15,3.08,271.14,0.0,0.0,20.21,727.32,-0.29
2016-04-12 20:00:00,67.0,,13.1,21.89,34.99,,10.62,1.02,12.68,0.44,0.79,0.23,,,,30.41,39.38,2.87,263.59,0.0,0.0,12.73,728.01,-0.21
2016-04-12 21:00:00,77.0,,12.84,19.63,32.47,,10.71,1.16,13.43,0.46,0.81,0.27,,,,29.76,39.79,2.81,266.78,0.0,0.0,33.48,728.54,-0.23
2016-04-12 22:00:00,80.0,,12.63,11.58,24.22,,10.64,1.03,18.66,0.45,0.89,0.29,,,,29.33,40.03,3.51,273.45,0.0,0.0,12.95,728.77,-0.34
2016-04-12 23:00:00,64.0,,11.73,3.86,15.59,,10.66,0.85,23.78,0.49,0.65,0.21,,,,28.73,40.25,3.82,274.42,0.0,0.0,10.38,728.77,-0.32
2016-04-13 00:00:00,71.0,,11.87,7.88,19.75,,10.57,0.74,21.03,0.43,0.55,0.17,,,,28.29,40.48,2.74,273.06,0.0,0.0,8.86,728.42,-0.22
2016-04-13 01:00:00,60.0,,11.91,4.53,16.44,,10.6,0.7,23.32,0.34,0.56,0.14,,,,27.89,40.64,2.35,255.72,0.0,0.0,6.21,727.88,-0.24
2016-04-13 02:00:00,41.0,,12.05,5.26,17.3,,10.59,0.7,21.07,0.36,0.52,0.15,,,,27.24,40.88,1.61,267.98,0.0,0.0,8.19,727.29,-0.18
2016-04-13 03:00:00,52.0,,11.94,5.19,17.14,,10.58,0.65,21.72,0.35,0.55,0.14,,,,26.66,41.3,2.35,257.92,0.0,0.0,9.79,726.85,-0.21
2016-04-13 04:00:00,44.0,,12.41,5.82,18.23,,10.57,0.56,20.09,0.34,0.57,0.17,,,,26.18,42.37,1.78,269.62,0.0,0.0,10.41,726.67,-0.2
2016-04-13 05:00:00,51.0,,12.89,7.84,20.74,,10.64,0.6,17.16,0.32,0.55,0.12,,,,25.51,43.67,2.48,274.28,0.0,0.0,10.73,727.1,-0.2
2016-04-13 06:00:00,67.0,,13.74,11.21,24.95,,10.72,0.8,14.16,0.38,0.58,0.15,,,,24.82,45.04,2.69,273.66,0.0,0.0,27.04,727.52,-0.26
2016-04-13 07:00:00,109.0,,15.33,11.07,26.4,,10.86,0.9,16.0,0.6,0.63,0.16,,,,26.17,43.01,3.18,273.6,0.0,0.0,112.64,727.77,-0.3
2016-04-13 08:00:00,98.0,,13.65,9.62,23.28,,10.8,0.83,19.94,0.54,0.58,0.18,,,,28.59,40.86,3.57,269.9,0.0,0.0,254.24,728.06,-0.3
2016-04-13 09:00:00,83.0,,12.2,5.92,18.13,,10.61,0.78,75.98,0.48,0.64,0.19,,,,29.84,40.62,4.28,258.47,0.0,0.0,370.17,728.26,-0.4
2016-04-13 10:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-13 11:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-13 12:00:00,52.0,,10.32,0.05,9.85,,10.64,0.55,28.14,0.16,0.35,0.1,,,,33.41,32.84,6.25,271.98,0.0,0.0,710.8,726.56,-0.5
2016-04-13 13:00:00,57.0,,10.58,0.82,10.69,,10.96,0.72,27.76,0.19,0.45,0.11,,,,34.52,29.36,6.8,267.35,0.0,0.0,697.06,725.84,-0.72
2016-04-13 14:00:00,90.0,,10.48,0.82,10.14,,10.87,0.97,29.68,0.12,0.32,0.12,,,,35.03,30.89,7.1,272.06,0.0,0.0,629.05,724.58,-0.61
2016-04-13 15:00:00,66.0,,10.49,0.39,9.91,,10.74,0.54,30.88,0.11,0.3,0.1,,,,35.53,29.21,6.66,271.69,0.0,0.0,506.69,723.6,-0.54
2016-04-13 16:00:00,58.0,,10.53,,9.6,,10.74,0.57,29.18,0.11,0.41,0.11,,,,35.72,28.74,6.78,256.32,0.0,0.0,362.12,723.04,-0.6
2016-04-13 17:00:00,59.0,,10.58,0.76,10.02,,10.66,0.64,27.32,0.11,0.43,0.1,,,,35.33,28.82,6.22,268.73,0.0,0.0,184.58,723.08,-0.5
2016-04-13 18:00:00,52.0,,10.76,5.91,16.68,,10.43,0.93,21.2,0.11,0.48,0.07,,,,34.4,29.63,3.86,274.6,0.0,0.0,31.12,723.3,-0.34
2016-04-13 19:00:00,46.0,,18.15,28.02,46.17,,10.61,1.34,4.77,0.2,0.78,0.19,,,,33.0,35.17,1.01,271.67,0.0,0.0,8.93,723.78,-0.15
2016-04-13 20:00:00,84.0,,36.76,34.12,70.89,,10.94,1.6,1.47,0.39,1.28,0.43,,,,31.87,39.15,0.28,270.52,0.0,0.0,9.09,724.3,-0.12
2016-04-13 21:00:00,119.0,,41.21,32.11,73.32,,11.36,1.62,1.39,0.51,1.79,0.7,,,,31.23,39.44,0.47,268.7,0.0,0.0,9.86,724.65,-0.12
2016-04-13 22:00:00,111.0,,33.48,31.67,65.15,,11.62,1.55,1.14,0.51,1.8,0.71,,,,30.82,39.54,0.92,271.62,0.0,0.0,9.6,724.92,-0.14
2016-04-13 23:00:00,116.0,,25.86,29.43,55.29,,11.63,1.42,1.74,0.62,1.65,0.63,,,,30.42,39.62,2.33,274.25,0.0,0.0,9.87,725.15,-0.23
2016-04-14 00:00:00,127.0,,22.58,25.73,48.31,,11.61,1.3,1.81,0.79,1.36,0.49,,,,29.26,39.95,2.26,277.02,0.0,0.0,9.79,724.9,-0.18
2016-04-14 01:00:00,156.0,,20.72,21.21,41.93,,11.56,1.19,3.43,0.86,1.3,0.43,,,,28.59,40.09,3.42,276.63,0.0,0.0,9.73,724.92,-0.26
2016-04-14 02:00:00,146.0,,18.87,15.26,34.13,,11.45,1.08,5.69,0.86,1.27,0.42,,,,27.84,40.24,3.24,278.21,0.0,0.0,9.96,724.56,-0.23
2016-04-14 03:00:00,136.0,,17.59,11.41,29.01,,11.42,1.0,7.48,0.84,1.03,0.33,,,,27.36,40.33,2.85,275.98,0.0,0.0,9.95,724.36,-0.25
2016-04-14 04:00:00,118.0,,16.88,9.38,26.26,,11.3,0.91,8.76,0.78,0.9,0.29,,,,26.85,40.44,3.05,277.12,0.0,0.0,9.9,724.72,-0.28
2016-04-14 05:00:00,110.0,,15.78,8.75,24.53,,11.18,0.91,8.92,0.73,0.77,0.19,,,,26.18,40.64,3.0,274.38,0.0,0.0,10.05,724.95,-0.23
2016-04-14 06:00:00,112.0,,15.52,9.57,25.1,,11.18,0.95,7.14,0.76,0.71,0.25,,,,25.9,41.21,1.96,270.18,0.0,0.0,27.12,725.65,-0.22
2016-04-14 07:00:00,128.0,,15.25,10.74,25.98,,11.22,0.98,9.42,0.81,0.7,0.25,,,,27.97,40.43,1.48,270.03,0.0,0.0,113.36,726.21,-0.17
2016-04-14 08:00:00,111.0,,14.01,9.78,23.78,,11.05,0.91,13.27,0.7,0.69,0.16,,,,30.71,39.9,1.65,269.42,0.0,0.0,251.7,726.88,-0.2
2016-04-14 09:00:00,89.0,,12.48,8.41,20.9,,10.97,0.88,68.6,0.66,0.62,0.2,,,,31.76,39.58,2.76,269.14,0.0,0.0,362.45,727.26,-0.25
2016-04-14 10:00:00,69.0,,29.08,1.51,25.84,,10.24,8.8,30.12,0.46,0.57,0.18,,,,33.5,37.6,3.56,242.44,0.0,0.0,554.02,727.63,-0.3
2016-04-14 11:00:00,58.0,,10.3,3.1,13.4,,10.62,0.55,25.72,0.34,0.5,0.16,,,,34.3,31.43,4.46,261.75,0.0,0.0,629.63,727.64,-0.36
2016-04-14 12:00:00,51.0,,10.21,2.37,12.58,,10.24,0.7,24.3,0.35,0.45,0.16,,,,35.42,29.14,4.96,265.42,0.0,0.0,675.46,727.36,-0.39
2016-04-14 13:00:00,58.0,,10.39,0.31,9.67,,10.15,0.64,25.65,0.24,0.43,0.14,,,,36.09,28.4,5.78,264.37,0.0,0.0,694.18,726.54,-0.48
2016-04-14 14:00:00,52.0,,10.35,,8.76,,9.95,0.89,25.56,0.15,0.32,0.11,,,,36.66,27.34,6.06,267.89,0.0,0.0,643.34,725.77,-0.5
2016-04-14 15:00:00,45.0,,10.33,,8.07,,9.95,0.73,27.79,0.12,0.28,0.07,,,,36.91,27.67,5.92,268.15,0.0,0.0,526.46,725.18,-0.52
2016-04-14 16:00:00,42.0,,10.27,0.49,9.5,,10.02,0.83,27.08,0.14,0.33,0.14,,,,37.04,27.73,5.07,269.1,0.0,0.0,363.94,724.96,-0.42
2016-04-14 17:00:00,54.0,,10.7,2.44,13.14,,10.11,0.96,25.04,0.15,0.45,0.14,,,,36.49,28.2,4.28,270.53,0.0,0.0,111.21,725.09,-0.35
2016-04-14 18:00:00,51.0,,13.42,21.51,34.93,,10.37,0.83,13.1,0.17,0.57,0.22,,,,35.54,28.98,1.72,269.19,0.0,0.0,23.7,725.34,-0.18
2016-04-14 19:00:00,59.0,,51.63,40.78,92.41,,11.05,1.53,1.34,0.33,1.76,0.55,,,,34.15,33.04,0.27,279.55,0.0,0.0,8.93,725.74,-0.12
2016-04-14 20:00:00,109.0,,92.78,43.05,135.83,,12.08,2.23,1.21,0.58,2.61,1.02,,,,32.9,39.06,0.27,211.52,0.0,0.0,9.04,725.99,-0.12
2016-04-14 21:00:00,137.0,,148.5,43.55,192.05,,13.07,2.94,1.26,0.84,3.39,1.32,,,,31.96,39.68,0.27,222.7,0.0,0.0,8.91,726.6,-0.12
2016-04-14 22:00:00,203.0,,192.89,40.98,233.87,,14.31,4.03,1.36,1.07,4.74,2.15,,,,31.42,39.98,0.27,225.62,0.0,0.0,8.79,726.66,-0.12
2016-04-14 23:00:00,238.0,,167.77,34.11,201.88,,15.16,3.4,1.17,1.28,5.93,2.65,,,,30.82,39.98,0.27,218.24,0.0,0.0,8.68,726.62,-0.12
2016-04-15 00:00:00,192.0,,107.74,31.28,139.02,,14.93,2.57,0.88,1.14,5.24,2.2,,,,30.47,39.98,0.42,166.98,0.0,0.0,8.5,726.89,-0.11
2016-04-15 01:00:00,158.0,,130.04,27.94,157.99,,14.68,2.49,0.95,1.15,4.77,1.95,,,,29.75,40.22,0.27,261.45,0.0,0.0,8.8,726.68,-0.12
2016-04-15 02:00:00,178.0,,166.22,27.25,193.47,,15.0,2.22,1.02,1.15,4.8,1.9,,,,29.06,40.3,0.27,240.73,0.0,0.0,9.38,726.35,-0.12
2016-04-15 03:00:00,144.0,,118.39,26.42,144.8,,14.91,1.88,1.05,1.13,4.46,1.74,,,,28.64,40.29,0.31,237.82,0.0,0.0,8.87,726.24,-0.12
2016-04-15 04:00:00,115.0,,107.05,23.24,130.29,,14.56,1.62,1.26,1.02,4.12,1.54,,,,28.18,40.34,0.27,269.11,0.0,0.0,8.94,725.98,-0.12
2016-04-15 05:00:00,122.0,,110.85,23.86,134.71,,14.39,1.53,1.15,0.93,3.9,1.44,,,,27.97,40.34,0.27,268.53,0.0,0.0,9.21,726.46,-0.12
2016-04-15 06:00:00,139.0,,92.88,23.32,116.2,,14.31,1.64,1.1,0.91,3.62,1.45,,,,28.08,40.23,0.27,259.76,0.0,0.0,30.58,727.13,-0.12
2016-04-15 07:00:00,164.0,,79.54,32.35,111.89,,14.28,1.66,1.27,0.98,3.35,1.36,,,,30.13,39.92,0.27,261.43,0.0,0.0,121.87,728.02,-0.12
2016-04-15 08:00:00,173.0,,43.91,30.88,74.79,,14.36,1.64,2.86,1.02,3.44,1.41,,,,32.51,39.29,1.34,252.78,0.0,0.0,293.02,728.94,-0.22
2016-04-15 09:00:00,176.0,,29.04,16.25,45.3,,13.2,1.16,35.02,0.96,2.98,1.17,,,,34.62,31.39,1.44,243.63,0.0,0.0,402.54,729.05,-0.21
2016-04-15 10:00:00,106.0,,131.94,3.42,128.56,,67.18,13.73,16.37,0.68,2.3,0.81,,,,36.54,28.56,1.54,230.38,0.0,0.0,524.17,729.18,-0.21
2016-04-15 11:00:00,49.0,,12.54,3.71,16.26,,10.82,0.62,24.3,0.46,1.65,0.6,,,,36.39,28.8,3.6,265.82,0.0,0.0,594.73,729.03,-0.35
2016-04-15 12:00:00,44.0,,10.63,2.66,13.29,,10.57,0.72,25.97,0.32,1.21,0.42,,,,36.74,28.62,4.14,259.26,0.0,0.0,668.9,728.49,-0.34
2016-04-15 13:00:00,49.0,,10.23,1.01,11.24,,10.4,0.68,28.12,0.24,0.87,0.27,,,,37.38,28.16,4.96,265.36,0.0,0.0,666.99,727.69,-0.38
2016-04-15 14:00:00,54.0,,10.23,,9.43,,10.27,0.66,31.61,0.19,0.64,0.2,,,,37.79,27.83,5.48,264.27,0.0,0.0,609.02,726.67,-0.51
2016-04-15 15:00:00,67.0,,10.11,0.54,9.68,,10.22,0.68,31.71,0.14,0.54,0.17,,,,38.16,27.8,5.68,267.29,0.0,0.0,507.74,726.12,-0.5
2016-04-15 16:00:00,57.0,,10.21,1.31,11.08,,10.35,0.65,35.49,0.14,0.48,0.12,,,,37.9,27.88,5.83,266.61,0.0,0.0,271.71,725.97,-0.49
2016-04-15 17:00:00,71.0,,10.54,5.11,15.66,,10.26,0.71,31.48,0.15,0.56,0.22,,,,37.6,28.0,4.1,263.53,0.0,0.0,137.17,725.87,-0.37
2016-04-15 18:00:00,49.0,,11.42,20.25,31.67,,10.22,0.79,21.07,0.16,0.78,0.3,,,,36.61,28.64,2.22,269.85,0.0,0.0,24.19,726.08,-0.21
2016-04-15 19:00:00,61.0,,31.9,47.52,79.43,,10.65,1.32,2.83,0.32,1.4,0.52,,,,35.29,30.12,0.32,267.04,0.0,0.0,11.67,726.26,-0.12
2016-04-15 20:00:00,98.0,,76.05,50.82,126.87,,11.44,1.94,1.43,0.6,2.39,0.92,,,,34.01,37.55,0.27,270.73,0.0,0.0,9.06,726.8,-0.12
2016-04-15 21:00:00,147.0,,69.22,44.7,113.91,,12.08,1.93,1.03,0.75,2.64,1.14,,,,33.2,39.17,0.27,276.5,0.0,0.0,9.17,727.16,-0.12
2016-04-15 22:00:00,141.0,,41.85,38.36,80.22,,12.09,1.57,1.44,0.78,2.61,1.09,,,,32.8,39.31,0.51,252.27,0.0,0.0,8.7,727.16,-0.12
2016-04-15 23:00:00,120.0,,46.36,39.03,85.39,,12.48,1.48,3.13,0.8,2.62,0.95,,,,32.04,39.7,0.32,277.35,0.0,0.0,8.61,727.2,-0.12
2016-04-16 00:00:00,139.0,,57.38,38.32,95.69,,12.22,1.7,2.29,0.86,2.84,0.94,,,,31.18,40.06,0.27,276.6,0.0,0.0,8.67,726.82,-0.12
2016-04-16 01:00:00,139.0,,63.45,36.61,100.06,,12.34,1.7,1.6,0.93,2.95,1.0,,,,30.64,40.16,0.27,254.01,0.0,0.0,8.7,726.44,-0.12
2016-04-16 02:00:00,131.0,,85.32,33.65,118.97,,12.54,1.66,1.4,0.99,2.98,0.99,,,,30.06,40.36,0.27,231.39,0.0,0.0,8.78,726.1,-0.12
2016-04-16 03:00:00,132.0,,79.76,30.49,110.25,,12.74,1.62,1.3,0.97,3.12,1.05,,,,29.33,40.55,0.27,233.5,0.0,0.0,8.8,725.72,-0.12
2016-04-16 04:00:00,142.0,,81.14,28.66,109.79,,12.98,1.55,5.72,0.91,3.14,1.08,,,,29.33,40.49,0.27,253.92,0.0,0.0,8.83,725.73,-0.12
2016-04-16 05:00:00,151.0,,70.16,26.54,96.71,,13.1,1.52,7.98,0.93,2.99,1.05,,,,29.06,40.58,0.27,230.08,0.0,0.0,8.94,726.27,-0.12
2016-04-16 06:00:00,182.0,,55.85,26.4,82.26,,13.06,1.42,11.64,0.95,2.99,1.05,,,,29.08,40.48,0.29,244.21,0.0,0.0,25.48,726.77,-0.12
2016-04-16 07:00:00,176.0,,44.63,33.74,78.37,,12.84,1.56,13.54,1.0,2.88,1.05,,,,30.16,40.39,0.32,239.5,0.0,0.0,108.28,727.52,-0.13
2016-04-16 08:00:00,209.0,,27.98,23.99,51.96,,12.33,1.32,13.88,0.96,2.59,0.98,,,,32.32,39.77,1.08,242.85,0.0,0.0,215.29,727.98,-0.18
2016-04-16 09:00:00,132.0,,19.04,13.78,32.82,,11.52,1.0,8.93,0.7,2.04,0.74,,,,34.58,32.54,3.02,260.74,0.0,0.0,374.86,728.08,-0.24
2016-04-16 10:00:00,85.0,,306.12,0.85,298.6,,195.32,29.76,11.32,0.57,1.72,0.6,,,,35.7,30.46,3.76,263.98,0.0,0.0,499.26,728.04,-0.32
2016-04-16 11:00:00,66.0,,10.6,2.92,13.52,,10.22,0.68,18.89,0.36,1.06,0.34,,,,36.97,30.16,5.7,268.07,0.0,0.0,640.54,727.54,-0.42
2016-04-16 12:00:00,60.0,,10.45,3.58,14.03,,10.4,0.7,15.38,0.25,0.8,0.26,,,,37.93,29.65,5.28,262.79,0.0,0.0,680.16,726.9,-0.36
2016-04-16 13:00:00,54.0,,10.69,1.88,12.57,,10.58,0.65,15.22,0.17,0.63,0.2,,,,38.65,28.81,5.4,264.06,0.0,0.0,692.06,725.88,-0.45
2016-04-16 14:00:00,55.0,,10.39,0.77,10.73,,10.52,0.53,16.53,0.12,0.5,0.16,,,,39.22,28.13,5.3,262.55,0.0,0.0,633.79,724.86,-0.38
2016-04-16 15:00:00,57.0,,10.52,1.05,11.17,,10.55,0.52,16.66,0.09,0.44,0.16,,,,39.74,27.64,4.5,260.97,0.0,0.0,520.39,724.03,-0.4
2016-04-16 16:00:00,59.0,,10.7,3.47,14.17,,10.63,0.51,14.85,0.1,0.48,0.2,,,,40.01,27.36,3.86,265.94,0.0,0.0,383.36,723.44,-0.39
2016-04-16 17:00:00,50.0,,11.2,5.06,16.26,,10.67,0.55,16.35,0.12,0.52,0.18,,,,38.91,27.82,3.83,272.85,0.0,0.0,121.14,723.16,-0.35
2016-04-16 18:00:00,48.0,,12.87,15.79,28.66,,10.68,0.75,9.34,0.17,0.7,0.22,,,,37.82,28.8,1.6,274.2,0.0,0.0,28.46,723.38,-0.2
2016-04-16 19:00:00,68.0,,50.72,34.22,84.95,,11.1,1.42,1.37,0.35,1.24,0.44,,,,36.3,30.52,0.27,266.1,0.0,0.0,8.96,723.96,-0.12
2016-04-16 20:00:00,108.0,,64.66,34.25,98.9,,11.78,1.68,1.4,0.53,1.99,0.85,,,,35.48,32.45,0.32,261.52,0.0,0.0,8.9,724.38,-0.12
2016-04-16 21:00:00,106.0,,58.32,32.62,90.94,,12.34,1.6,1.08,0.61,2.32,0.96,,,,34.91,38.03,1.05,266.94,0.0,0.0,8.99,724.83,-0.14
2016-04-16 22:00:00,101.0,,38.51,26.78,65.28,,12.4,1.32,1.45,0.56,2.06,0.84,,,,34.72,38.96,1.45,279.44,0.0,0.0,8.85,724.7,-0.18
2016-04-16 23:00:00,88.0,,26.51,17.3,43.82,,12.27,1.04,4.17,0.54,1.71,0.69,,,,34.92,38.48,2.46,274.76,0.0,0.0,8.67,724.5,-0.26
2016-04-17 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-17 01:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-04-17 02:00:00,92.0,,18.81,10.18,29.0,,11.59,0.74,4.59,0.46,1.14,0.43,,,,32.16,39.87,0.94,250.56,0.0,0.0,8.9,723.54,-0.17
2016-04-17 03:00:00,67.0,,17.77,8.33,26.1,,11.51,0.72,4.92,0.4,1.01,0.36,,,,31.32,40.35,0.44,194.35,0.0,0.0,8.92,723.42,-0.13
2016-04-17 04:00:00,57.0,,17.36,8.01,25.36,,11.32,0.72,2.99,0.41,0.86,0.32,,,,30.8,40.9,0.27,258.38,0.0,0.0,9.18,723.47,-0.14
2016-04-17 05:00:00,79.0,,17.14,7.06,24.2,,11.28,0.68,4.13,0.41,0.73,0.25,,,,30.43,41.06,0.69,263.18,0.0,0.0,9.3,723.88,-0.15
